order_id,customer_name,customer_address,order_date,status,item_name,quantity,total_amount
OR2025-032747,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-06-10,Received,Sticky Notes 50x50mm,1,4515.00
OR2025-032747,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-06-10,Received,Mop Bucket with Wringer,3,4515.00
OR2025-032755,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-06,Received,Compass and Protractor Set,1,2080.00
OR2025-032755,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-06,Received,Glass Cleaner Spray,3,2080.00
OR2025-032755,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-06,Received,Mop Bucket with Wringer,1,2080.00
OR2025-032755,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-06,Received,Face Mask 50pcs,2,2080.00
OR2025-032757,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-12-22,Received,Paper Clip Box 500pcs,1,400.00
OR2025-032757,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-12-22,Received,Index Divider Tabs 5pcs,2,400.00
OR2025-032757,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-12-22,Received,Floor Wax Red,3,400.00
OR2025-032757,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-12-22,Received,Construction Paper Assorted,1,400.00
OR2025-032758,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-10-24,Received,PVC Binding Cover A4,2,920.00
OR2025-032758,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-10-24,Received,Ballpoint Pen Blue 10pcs,1,920.00
OR2025-032758,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-10-24,Received,Index Divider Tabs 5pcs,1,920.00
OR2025-032758,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-10-24,Received,Compass and Protractor Set,2,920.00
OR2025-032759,Maria Santos,"45 Mabini Ave., Makati City",2025-06-12,Preparing,Trash Bag Black Large,3,5975.00
OR2025-032759,Maria Santos,"45 Mabini Ave., Makati City",2025-06-12,Preparing,Highlighter Assorted Colors 12pcs,3,5975.00
OR2025-032759,Maria Santos,"45 Mabini Ave., Makati City",2025-06-12,Preparing,Adhesive Bandages 100pcs,3,5975.00
OR2025-032759,Maria Santos,"45 Mabini Ave., Makati City",2025-06-12,Preparing,Office Chair Mid-Back,2,5975.00
OR2025-032761,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-10-24,Received,Alcohol 70% 1 Liter,3,420.00
OR2025-032764,Maria Santos,"45 Mabini Ave., Makati City",2025-10-14,Received,File Folder A4 50pcs,1,1518.00
OR2025-032764,Maria Santos,"45 Mabini Ave., Makati City",2025-10-14,Received,Binder 2-inch D-Ring,1,1518.00
OR2025-032764,Maria Santos,"45 Mabini Ave., Makati City",2025-10-14,Received,Printer Paper A3 500 sheets,3,1518.00
OR2025-032768,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-31,Received,Adhesive Bandages 100pcs,1,1180.00
OR2025-032768,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-31,Received,Whiteboard Sheet Roll,2,1180.00
OR2025-032769,Daniel Cruz,"3 Session Rd., Baguio City",2025-01-16,Cancelled,Highlighter Assorted Colors 12pcs,1,1325.00
OR2025-032769,Daniel Cruz,"3 Session Rd., Baguio City",2025-01-16,Cancelled,Watercolor Set 24pcs,3,1325.00
OR2025-032769,Daniel Cruz,"3 Session Rd., Baguio City",2025-01-16,Cancelled,Index Divider Tabs 5pcs,3,1325.00
OR2025-032769,Daniel Cruz,"3 Session Rd., Baguio City",2025-01-16,Cancelled,Construction Paper Assorted,1,1325.00
OR2025-032771,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-04-10,Received,Spiral Coil Bind 10mm,1,575.00
OR2025-032771,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-04-10,Received,Sticky Notes 75x75mm,1,575.00
OR2025-032771,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-04-10,Received,Mousepad Extended,1,575.00
OR2025-032773,Ana Villanueva,"12 Burgos St., Cebu City",2025-12-26,Received,Glue Stick 20g,3,880.00
OR2025-032773,Ana Villanueva,"12 Burgos St., Cebu City",2025-12-26,Received,VGA to HDMI Adapter,1,880.00
OR2025-032773,Ana Villanueva,"12 Burgos St., Cebu City",2025-12-26,Received,HP 684 Tri-Color Ink,1,880.00
OR2025-032773,Ana Villanueva,"12 Burgos St., Cebu City",2025-12-26,Received,Desktop Organizer Wood,1,880.00
OR2025-032776,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-03-11,Preparing,VGA to HDMI Adapter,3,2140.00
OR2025-032776,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-03-11,Preparing,Laptop Stand Aluminum,2,2140.00
OR2025-032776,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-03-11,Preparing,Glue Gun Small,2,2140.00
OR2025-032776,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-03-11,Preparing,Power Bank 10000mAh,1,2140.00
OR2025-032777,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-05-31,Received,Whiteboard Eraser,1,119.00
OR2025-032777,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-05-31,Received,File Pocket PVC A4,3,119.00
OR2025-032777,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-05-31,Received,Binder Clips 24pcs,2,119.00
OR2025-032778,Daniel Cruz,"3 Session Rd., Baguio City",2025-08-07,Received,Cork Board 2x3ft,3,2510.00
OR2025-032778,Daniel Cruz,"3 Session Rd., Baguio City",2025-08-07,Received,Glue Gun Small,1,2510.00
OR2025-032778,Daniel Cruz,"3 Session Rd., Baguio City",2025-08-07,Received,Waste Basket Mesh,2,2510.00
OR2025-032778,Daniel Cruz,"3 Session Rd., Baguio City",2025-08-07,Received,VGA to HDMI Adapter,2,2510.00
OR2025-032781,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-01-26,Received,Trash Bag Black Large,2,430.00
OR2025-032781,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-01-26,Received,Graph Paper Pad A4 50 sheets,2,430.00
OR2025-032781,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-01-26,Received,Face Mask 50pcs,1,430.00
OR2025-032781,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-01-26,Received,Face Mask 50pcs,1,430.00
OR2025-032782,Sophia Navarro,"14 Lacson St., Bacolod City",2025-08-04,Cancelled,Sticky Notes 50x50mm,2,30.00
OR2025-032784,Ana Villanueva,"12 Burgos St., Cebu City",2025-01-16,To Ship,Face Mask 50pcs,3,930.00
OR2025-032784,Ana Villanueva,"12 Burgos St., Cebu City",2025-01-16,To Ship,Oil Pastels 36pcs,1,930.00
OR2025-032784,Ana Villanueva,"12 Burgos St., Cebu City",2025-01-16,To Ship,Eraser Large,1,930.00
OR2025-032784,Ana Villanueva,"12 Burgos St., Cebu City",2025-01-16,To Ship,Cork Board 2x3ft,1,930.00
OR2025-032786,Sophia Navarro,"14 Lacson St., Bacolod City",2025-12-12,Cancelled,PVC Binding Cover A4,2,4760.00
OR2025-032786,Sophia Navarro,"14 Lacson St., Bacolod City",2025-12-12,Cancelled,Floor Lamp LED,3,4760.00
OR2025-032786,Sophia Navarro,"14 Lacson St., Bacolod City",2025-12-12,Cancelled,Soft Broom (Tambo),2,4760.00
OR2025-032786,Sophia Navarro,"14 Lacson St., Bacolod City",2025-12-12,Cancelled,Adhesive Bandages 100pcs,2,4760.00
OR2025-032787,Ana Villanueva,"12 Burgos St., Cebu City",2025-10-23,Preparing,Glue Stick Large 40g,3,1685.00
OR2025-032787,Ana Villanueva,"12 Burgos St., Cebu City",2025-10-23,Preparing,Eraser Large,1,1685.00
OR2025-032787,Ana Villanueva,"12 Burgos St., Cebu City",2025-10-23,Preparing,Spiral Coil Bind 10mm,3,1685.00
OR2025-032787,Ana Villanueva,"12 Burgos St., Cebu City",2025-10-23,Preparing,Cork Board 2x3ft,1,1685.00
OR2025-032788,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-07-23,Received,Watercolor Set 24pcs,3,2490.00
OR2025-032788,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-07-23,Received,Printer Paper A3 500 sheets,3,2490.00
OR2025-032792,Daniel Cruz,"3 Session Rd., Baguio City",2025-02-17,Cancelled,Laminating Film A4,3,1650.00
OR2025-032792,Daniel Cruz,"3 Session Rd., Baguio City",2025-02-17,Cancelled,Compass and Protractor Set,2,1650.00
OR2025-032794,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-09-28,Received,Whiteboard Sheet Roll,1,530.00
OR2025-032794,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-09-28,Received,Sticky Flags 75mm,3,530.00
OR2025-032795,Daniel Cruz,"3 Session Rd., Baguio City",2025-07-27,Received,Glass Cleaner Spray,3,1925.00
OR2025-032795,Daniel Cruz,"3 Session Rd., Baguio City",2025-07-27,Received,Cork Board 2x3ft,2,1925.00
OR2025-032795,Daniel Cruz,"3 Session Rd., Baguio City",2025-07-27,Received,Desk Organizer Tray,3,1925.00
OR2025-032795,Daniel Cruz,"3 Session Rd., Baguio City",2025-07-27,Received,Construction Paper Assorted,3,1925.00
OR2025-032796,Sophia Navarro,"14 Lacson St., Bacolod City",2025-07-04,Received,Chart Paper Roll 50m,3,1050.00
OR2025-032799,Ana Villanueva,"12 Burgos St., Cebu City",2025-06-30,Received,Highlighter Assorted Colors 12pcs,2,160.00
OR2025-032801,Ana Villanueva,"12 Burgos St., Cebu City",2025-07-05,Received,Glass Cleaner Spray,2,850.00
OR2025-032801,Ana Villanueva,"12 Burgos St., Cebu City",2025-07-05,Received,Glue Gun Small,2,850.00
OR2025-032801,Ana Villanueva,"12 Burgos St., Cebu City",2025-07-05,Received,Paper Clip Box 500pcs,3,850.00
OR2025-032801,Ana Villanueva,"12 Burgos St., Cebu City",2025-07-05,Received,Compass and Protractor Set,2,850.00
OR2025-032802,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-10-31,Received,Alcohol 70% 1 Liter,3,480.00
OR2025-032802,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-10-31,Received,Sticky Notes 50x50mm,2,480.00
OR2025-032802,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-10-31,Received,Thumb Tacks 100pcs,2,480.00
OR2025-032804,Sophia Navarro,"14 Lacson St., Bacolod City",2025-06-24,Received,Mop Bucket with Wringer,1,2550.00
OR2025-032804,Sophia Navarro,"14 Lacson St., Bacolod City",2025-06-24,Received,Chart Paper Roll 50m,3,2550.00
OR2025-032807,Sophia Navarro,"14 Lacson St., Bacolod City",2025-09-16,To Ship,Binder 2-inch D-Ring,2,300.00
OR2025-032808,Ana Villanueva,"12 Burgos St., Cebu City",2025-05-15,Preparing,Whiteboard Sheet Roll,2,2400.00
OR2025-032808,Ana Villanueva,"12 Burgos St., Cebu City",2025-05-15,Preparing,Whiteboard Sheet Roll,1,2400.00
OR2025-032808,Ana Villanueva,"12 Burgos St., Cebu City",2025-05-15,Preparing,Laminating Film A4,2,2400.00
OR2025-032809,Ana Villanueva,"12 Burgos St., Cebu City",2025-07-28,Received,Floor Wax Red,1,190.00
OR2025-032809,Ana Villanueva,"12 Burgos St., Cebu City",2025-07-28,Received,Sticky Notes 75x75mm,3,190.00
OR2025-032809,Ana Villanueva,"12 Burgos St., Cebu City",2025-07-28,Received,Glue Stick 20g,1,190.00
OR2025-032810,Ana Villanueva,"12 Burgos St., Cebu City",2025-03-21,Received,Index Divider Tabs 5pcs,2,3400.00
OR2025-032810,Ana Villanueva,"12 Burgos St., Cebu City",2025-03-21,Received,Mop Bucket with Wringer,2,3400.00
OR2025-032810,Ana Villanueva,"12 Burgos St., Cebu City",2025-03-21,Received,Sticky Notes 50x50mm,2,3400.00
OR2025-032810,Ana Villanueva,"12 Burgos St., Cebu City",2025-03-21,Received,Glass Cleaner Spray,3,3400.00
OR2025-032812,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-09-05,Received,Construction Paper Assorted,3,4610.00
OR2025-032812,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-09-05,Received,First Aid Kit Box,1,4610.00
OR2025-032812,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-09-05,Received,Cotton Balls 100pcs,1,4610.00
OR2025-032812,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-09-05,Received,Floor Lamp LED,3,4610.00
OR2025-032820,Sophia Navarro,"14 Lacson St., Bacolod City",2025-12-21,Received,Paper Clip Box 500pcs,1,8106.00
OR2025-032820,Sophia Navarro,"14 Lacson St., Bacolod City",2025-12-21,Received,Office Chair Mid-Back,3,8106.00
OR2025-032820,Sophia Navarro,"14 Lacson St., Bacolod City",2025-12-21,Received,Adhesive Bandages 100pcs,3,8106.00
OR2025-032820,Sophia Navarro,"14 Lacson St., Bacolod City",2025-12-21,Received,Binder Clips 24pcs,3,8106.00
OR2025-032821,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-09-27,Cancelled,Webcam 1080p,1,1960.00
OR2025-032821,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-09-27,Cancelled,Graph Paper Pad A4 50 sheets,3,1960.00
OR2025-032821,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-09-27,Cancelled,Desk Organizer Tray,3,1960.00
OR2025-032821,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-09-27,Cancelled,Binder 2-inch D-Ring,3,1960.00
OR2025-032823,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-06-16,Received,Mop Bucket with Wringer,2,3000.00
OR2025-032824,Daniel Cruz,"3 Session Rd., Baguio City",2025-08-05,To Ship,Power Bank 10000mAh,2,925.00
OR2025-032824,Daniel Cruz,"3 Session Rd., Baguio City",2025-08-05,To Ship,Glue Stick Large 40g,1,925.00
OR2025-032825,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-23,Cancelled,Stapler Standard,3,3290.00
OR2025-032825,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-23,Cancelled,Power Bank 10000mAh,2,3290.00
OR2025-032825,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-23,Cancelled,Laser Toner Cartridge 85A,1,3290.00
OR2025-032825,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-23,Cancelled,Watercolor Set 24pcs,3,3290.00
OR2025-032826,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-11-12,Received,Power Bank 10000mAh,1,1570.00
OR2025-032826,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-11-12,Received,HP 680 Black Ink Cartridge,1,1570.00
OR2025-032826,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-11-12,Received,Whiteboard Eraser,1,1570.00
OR2025-032826,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-11-12,Received,Laser Toner Cartridge 85A,1,1570.00
OR2025-032828,Daniel Cruz,"3 Session Rd., Baguio City",2025-12-14,Preparing,Thumb Tacks 100pcs,1,465.00
OR2025-032828,Daniel Cruz,"3 Session Rd., Baguio City",2025-12-14,Preparing,Laminating Film A4,1,465.00
OR2025-032831,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-09-09,Received,Rubber Bands 500g,2,1190.00
OR2025-032831,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-09-09,Received,Floor Wax Red,2,1190.00
OR2025-032831,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-09-09,Received,Watercolor Set 24pcs,2,1190.00
OR2025-032832,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-06-17,Received,VGA to HDMI Adapter,3,750.00
OR2025-032834,Mark Tolentino,"56 Ortigas Center, Pasig City",2025-11-28,Received,Waste Basket Mesh,2,280.00
OR2025-032834,Mark Tolentino,"56 Ortigas Center, Pasig City",2025-11-28,Received,Glue Stick 20g,2,280.00
OR2025-032842,Sophia Navarro,"14 Lacson St., Bacolod City",2025-09-30,Received,Construction Paper Assorted,1,45.00
OR2025-032843,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-01-09,Preparing,HP 684 Tri-Color Ink,1,970.00
OR2025-032843,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-01-09,Preparing,Trash Bag Black Large,2,970.00
OR2025-032843,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-01-09,Preparing,Glue Stick 20g,1,970.00
OR2025-032843,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-01-09,Preparing,Spiral Coil Bind 10mm,2,970.00
OR2025-032844,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-06-14,Preparing,Printer Paper A3 500 sheets,3,1350.00
OR2025-032846,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-01-11,To Ship,Desk Pen Holder,3,2130.00
OR2025-032846,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-01-11,To Ship,First Aid Kit Box,2,2130.00
OR2025-032846,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-01-11,To Ship,Whiteboard Eraser,2,2130.00
OR2025-032846,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-01-11,To Ship,Glue Stick 20g,3,2130.00
OR2025-032848,Daniel Cruz,"3 Session Rd., Baguio City",2025-03-30,Received,Adhesive Bandages 100pcs,2,360.00
OR2025-032851,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-12-22,Received,Sticky Notes 50x50mm,2,430.00
OR2025-032851,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-12-22,Received,Mousepad Extended,2,430.00
OR2025-032852,Sophia Navarro,"14 Lacson St., Bacolod City",2025-02-05,Preparing,Sticky Flags 75mm,1,2830.00
OR2025-032852,Sophia Navarro,"14 Lacson St., Bacolod City",2025-02-05,Preparing,Webcam 1080p,3,2830.00
OR2025-032852,Sophia Navarro,"14 Lacson St., Bacolod City",2025-02-05,Preparing,Rubber Bands 500g,2,2830.00
OR2025-032852,Sophia Navarro,"14 Lacson St., Bacolod City",2025-02-05,Preparing,Sticky Flags 75mm,3,2830.00
OR2025-032853,Daniel Cruz,"3 Session Rd., Baguio City",2025-04-29,Received,Webcam 1080p,2,1700.00
OR2025-032856,Ana Villanueva,"12 Burgos St., Cebu City",2025-03-03,Preparing,Desk Pen Holder,3,420.00
OR2025-032856,Ana Villanueva,"12 Burgos St., Cebu City",2025-03-03,Preparing,Index Divider Tabs 5pcs,2,420.00
OR2025-032856,Ana Villanueva,"12 Burgos St., Cebu City",2025-03-03,Preparing,Paper Clips 50pcs,2,420.00
OR2025-032856,Ana Villanueva,"12 Burgos St., Cebu City",2025-03-03,Preparing,Desk Pen Holder,1,420.00
OR2025-032857,Maria Santos,"45 Mabini Ave., Makati City",2025-12-20,Received,Eraser Large,2,960.00
OR2025-032857,Maria Santos,"45 Mabini Ave., Makati City",2025-12-20,Received,Laptop Stand Aluminum,2,960.00
OR2025-032857,Maria Santos,"45 Mabini Ave., Makati City",2025-12-20,Received,Desk Organizer Tray,2,960.00
OR2025-032858,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-09-19,Received,Glue Stick 20g,1,244.00
OR2025-032858,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-09-19,Received,Sticky Flags 25mm,3,244.00
OR2025-032858,Juan Dela Cruz,"123 Rizal St., Quezon City",2025-09-19,Received,Graph Paper Pad A4 50 sheets,2,244.00
OR2025-032860,Daniel Cruz,"3 Session Rd., Baguio City",2025-12-13,Preparing,PVC Binding Cover A4,1,415.00
OR2025-032860,Daniel Cruz,"3 Session Rd., Baguio City",2025-12-13,Preparing,Paper Clips 50pcs,1,415.00
OR2025-032860,Daniel Cruz,"3 Session Rd., Baguio City",2025-12-13,Preparing,Trash Bag Black Large,2,415.00
OR2025-032860,Daniel Cruz,"3 Session Rd., Baguio City",2025-12-13,Preparing,Glue Stick Large 40g,1,415.00
OR2025-032861,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-02-25,Preparing,File Folder A4 50pcs,2,36.00
OR2025-032862,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-08-17,Cancelled,Spiral Coil Bind 10mm,3,1290.00
OR2025-032862,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-08-17,Cancelled,Sticky Notes 75x75mm,2,1290.00
OR2025-032862,Pedro Reyes,"78 Bonifacio Rd., Pasig City",2025-08-17,Cancelled,Floor Wax Red,2,1290.00
OR2025-032863,Sophia Navarro,"14 Lacson St., Bacolod City",2025-01-10,Received,Alcohol 70% 1 Liter,3,756.00
OR2025-032863,Sophia Navarro,"14 Lacson St., Bacolod City",2025-01-10,Received,Soft Broom (Tambo),2,756.00
OR2025-032863,Sophia Navarro,"14 Lacson St., Bacolod City",2025-01-10,Received,File Folder A4 50pcs,2,756.00
OR2025-032864,Maria Santos,"45 Mabini Ave., Makati City",2025-11-15,To Ship,Floor Wax Red,3,303.00
OR2025-032864,Maria Santos,"45 Mabini Ave., Makati City",2025-11-15,To Ship,File Folder A4 50pcs,1,303.00
OR2025-032866,Daniel Cruz,"3 Session Rd., Baguio City",2025-10-25,Preparing,Binder 2-inch D-Ring,3,735.00
OR2025-032866,Daniel Cruz,"3 Session Rd., Baguio City",2025-10-25,Preparing,Floor Wax Red,3,735.00
OR2025-032869,Mark Tolentino,"56 Ortigas Center, Pasig City",2025-12-31,To Ship,Desk Pen Holder,1,90.00
OR2025-032871,Ana Villanueva,"12 Burgos St., Cebu City",2025-12-18,Received,Adhesive Bandages 100pcs,2,360.00
OR2025-032873,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-01-14,Received,Thumb Tacks 100pcs,3,1470.00
OR2025-032873,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-01-14,Received,Sticky Notes 50x50mm,2,1470.00
OR2025-032873,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-01-14,Received,Laminating Film A4,3,1470.00
OR2025-032873,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-01-14,Received,Construction Paper Assorted,1,1470.00
OR2025-032874,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-02-28,Preparing,PVC Binding Cover A4,2,1446.00
OR2025-032874,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-02-28,Preparing,File Folder A4 50pcs,2,1446.00
OR2025-032874,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-02-28,Preparing,Paper Clips 50pcs,1,1446.00
OR2025-032874,Liza Fernandez,"8 Katipunan Ave., Quezon City",2025-02-28,Preparing,Desktop Organizer Wood,2,1446.00
OR2025-032875,Mark Tolentino,"56 Ortigas Center, Pasig City",2025-09-11,Received,Desktop Organizer Wood,2,1600.00
OR2025-032875,Mark Tolentino,"56 Ortigas Center, Pasig City",2025-09-11,Received,Alcohol 70% 1 Liter,2,1600.00
OR2025-032875,Mark Tolentino,"56 Ortigas Center, Pasig City",2025-09-11,Received,Alcohol 70% 1 Liter,3,1600.00
OR2025-032878,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-11-27,Received,Alcohol 70% 1 Liter,1,2480.00
OR2025-032878,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-11-27,Received,Ballpoint Pen Blue 10pcs,2,2480.00
OR2025-032878,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-11-27,Received,Oil Pastels 36pcs,2,2480.00
OR2025-032878,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-11-27,Received,First Aid Kit Box,2,2480.00
OR2025-032882,Sophia Navarro,"14 Lacson St., Bacolod City",2025-06-06,To Ship,Paper Clips 50pcs,2,690.00
OR2025-032882,Sophia Navarro,"14 Lacson St., Bacolod City",2025-06-06,To Ship,Floor Wax Red,2,690.00
OR2025-032882,Sophia Navarro,"14 Lacson St., Bacolod City",2025-06-06,To Ship,Paper Clips 50pcs,3,690.00
OR2025-032882,Sophia Navarro,"14 Lacson St., Bacolod City",2025-06-06,To Ship,Binder 2-inch D-Ring,3,690.00
OR2025-032883,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-26,Received,Office Chair Mid-Back,1,3000.00
OR2025-032883,Carlos Mendoza,"99 Del Pilar St., Davao City",2025-05-26,Received,VGA to HDMI Adapter,2,3000.00
OR2025-032884,Maria Santos,"45 Mabini Ave., Makati City",2025-10-12,Received,Compass and Protractor Set,2,345.00
OR2025-032884,Maria Santos,"45 Mabini Ave., Makati City",2025-10-12,Received,Sticky Notes 50x50mm,3,345.00
OR2025-032886,Isabella Ramos,"21 Gov. Cuenco Ave., Cebu City",2025-10-02,Received,HP 684 Tri-Color Ink,3,9885.00
